product_id,category_id,sku,name,brand,retail_price_eur,release_date,listed_date,condition,status,days_on_shelf
1033,5,SKU-15174,Sony Smart 807 DSLR,Sony,320,2023-11-05,2024-01-05,open_box,sold,457
1034,5,SKU-15183,Nikon Mini 249 Mirrorless,Nikon,3345,2024-05-29,2024-06-21,new,sold,289
1035,5,SKU-15188,Sony Air 422 Mirrorless,Sony,2365,2023-04-08,2023-04-22,open_box,sold,715
1036,5,SKU-15189,Nikon Edge 608 Mirrorless,Nikon,400,2023-06-13,2023-06-15,open_box,eligible_for_rental,661
1037,5,SKU-15195,Panasonic Pro 611 Mirrorless,Panasonic,575,2022-05-09,2022-06-08,new,sold,1033
1038,5,SKU-15201,Panasonic 4K 264 DSLR,Panasonic,1275,2023-11-27,2024-01-08,new,sold,454
1039,5,SKU-15207,Fujifilm Compact 350 DSLR,Fujifilm,695,2022-02-09,2022-02-22,new,sold,1139
1040,5,SKU-15211,Sony Edge 469 DSLR,Sony,2595,2023-11-29,2024-02-20,new,eligible_for_rental,411
1041,5,SKU-15213,Nikon Vision 918 Mirrorless,Nikon,2200,2024-10-06,2024-12-01,new,for_sale,126
1042,5,SKU-15218,Nikon Vision 453 Mirrorless,Nikon,3425,2023-02-19,2023-04-18,new,sold,719
1043,5,SKU-15220,Olympus Premium 751 DSLR,Olympus,1870,2023-10-21,2024-01-12,new,sold,450
1044,5,SKU-15224,Fujifilm Mini 383 Mirrorless,Fujifilm,1545,2022-07-25,2022-10-10,new,rented,909
1045,5,SKU-15229,Sony Wireless 266 Mirrorless,Sony,690,2024-07-21,2024-10-09,refurbished,sold,179
1046,5,SKU-15233,Nikon Neo 316 DSLR,Nikon,2030,2024-08-08,2024-08-20,new,for_sale,229
1047,5,SKU-15234,Fujifilm Ultra 228 Mirrorless,Fujifilm,3230,2024-03-30,2024-05-14,new,sold,327
1048,5,SKU-15241,Olympus Flex 515 Mirrorless,Olympus,3165,2022-08-04,2022-08-09,new,sold,971
1049,5,SKU-15247,Fujifilm Mini 747 Mirrorless,Fujifilm,2620,2024-10-30,2024-11-09,new,for_sale,148
1050,5,SKU-15248,Panasonic Vision 865 Mirrorless,Panasonic,1880,2023-07-15,2023-07-27,new,sold,619
1051,5,SKU-15253,Fujifilm Wireless 989 Mirrorless,Fujifilm,3260,2023-06-28,2023-08-08,new,sold,607
1052,5,SKU-15259,Nikon Elite 468 DSLR,Nikon,3100,2023-09-24,2023-10-06,new,sold,548
1053,5,SKU-15264,Nikon Plus 577 DSLR,Nikon,760,2023-03-31,2023-06-16,refurbished,sold,660
1054,5,SKU-15266,Nikon Slim 238 Mirrorless,Nikon,2690,2021-12-12,2022-02-26,new,sold,1135
1055,5,SKU-15275,Panasonic Advanced 805 DSLR,Panasonic,3305,2024-03-28,2024-05-23,new,sold,318
1056,5,SKU-15278,Fujifilm Compact 276 Mirrorless,Fujifilm,485,2022-09-03,2022-10-08,open_box,sold,911
1057,5,SKU-15280,Sony Max 252 Mirrorless,Sony,1110,2024-08-22,2024-11-16,refurbished,for_sale,141
1058,5,SKU-15282,Olympus Wireless 718 DSLR,Olympus,2975,2021-12-23,2022-03-14,open_box,sold,1119
1059,5,SKU-15283,Nikon Elite 434 Mirrorless,Nikon,1800,2022-11-17,2023-01-19,new,sold,808
1060,5,SKU-15286,Nikon Max 161 Mirrorless,Nikon,2215,2022-12-27,2022-12-31,new,sold,827
1061,5,SKU-15291,Panasonic HD 678 Mirrorless,Panasonic,795,2023-08-09,2023-09-07,new,sold,577
1062,5,SKU-15299,Fujifilm HD 974 DSLR,Fujifilm,570,2023-06-20,2023-08-12,new,sold,603
1063,5,SKU-15305,Nikon Mini 375 Mirrorless,Nikon,1345,2024-01-25,2024-03-26,new,eligible_for_rental,376
1064,5,SKU-15312,Olympus Premium 548 DSLR,Olympus,3005,2024-04-10,2024-04-17,new,sold,354
1065,5,SKU-15318,Sony Wireless 776 DSLR,Sony,3210,2023-05-03,2023-07-04,open_box,sold,642
1066,5,SKU-15322,Sony Pro 863 Mirrorless,Sony,750,2022-12-09,2023-02-27,new,sold,769
1067,5,SKU-15328,Nikon Flex 161 Mirrorless,Nikon,1300,2023-10-15,2023-12-24,new,sold,469
1068,5,SKU-15329,Panasonic Advanced 932 Mirrorless,Panasonic,1505,2023-03-09,2023-04-15,new,sold,722
1069,5,SKU-15335,Sony Mini 930 DSLR,Sony,265,2022-05-26,2022-07-29,new,sold,982
1070,5,SKU-15343,Canon Smart 503 Mirrorless,Canon,2470,2022-02-05,2022-03-11,refurbished,sold,1122
1071,5,SKU-15345,Fujifilm HD 511 DSLR,Fujifilm,2580,2024-04-28,2024-04-30,new,sold,341
1072,5,SKU-15354,Panasonic Elite 739 Mirrorless,Panasonic,2790,2024-03-16,2024-05-20,refurbished,sold,321
1073,5,SKU-15355,Sony Slim 414 Mirrorless,Sony,2100,2024-01-05,2024-02-11,new,sold,420
1074,5,SKU-15357,Nikon Mini 848 Mirrorless,Nikon,1460,2024-08-25,2024-10-14,new,sold,174
1075,5,SKU-15366,Olympus Plus 490 DSLR,Olympus,965,2023-11-28,2024-01-28,new,sold,434
1076,5,SKU-15368,Olympus Compact 311 Mirrorless,Olympus,885,2024-07-17,2024-09-30,new,sold,188
1077,5,SKU-15370,Nikon HD 993 DSLR,Nikon,1825,2024-03-15,2024-04-23,open_box,sold,348
1078,5,SKU-15376,Nikon Pro 704 Mirrorless,Nikon,2690,2024-07-20,2024-09-27,new,sold,191
1079,5,SKU-15382,Olympus Premium 878 Mirrorless,Olympus,2640,2022-06-03,2022-06-16,new,sold,1025
1080,5,SKU-15384,Fujifilm Elite 381 DSLR,Fujifilm,1645,2022-08-17,2022-08-21,new,sold,959
1081,5,SKU-15392,Nikon Edge 386 DSLR,Nikon,1180,2024-05-04,2024-06-10,open_box,sold,300
1082,5,SKU-15397,Panasonic Wireless 324 Mirrorless,Panasonic,875,2023-11-26,2024-01-31,new,sold,431
1083,5,SKU-15402,Fujifilm Neo 622 Mirrorless,Fujifilm,2935,2021-12-12,2022-01-21,new,sold,1171
1084,5,SKU-15405,Nikon Air 143 DSLR,Nikon,510,2024-06-16,2024-07-28,new,for_sale,252
1085,5,SKU-15406,Panasonic Neo 258 Mirrorless,Panasonic,1335,2022-01-05,2022-01-29,new,sold,1163
1086,5,SKU-15411,Fujifilm Vision 696 Mirrorless,Fujifilm,2050,2023-02-10,2023-02-19,new,sold,777
1087,5,SKU-15414,Canon Advanced 349 DSLR,Canon,2830,2024-01-13,2024-02-24,new,sold,407
1088,5,SKU-15419,Olympus Air 303 Mirrorless,Olympus,500,2022-10-10,2022-10-28,new,rented,891
1089,5,SKU-15427,Canon Wireless 128 Mirrorless,Canon,1605,2024-07-14,2024-08-24,new,sold,225
1090,5,SKU-15436,Canon Premium 767 DSLR,Canon,2965,2023-08-06,2023-10-12,new,sold,542
1091,5,SKU-15440,Nikon Slim 787 Mirrorless,Nikon,2805,2022-06-25,2022-09-04,new,rented,945
1092,5,SKU-15446,Nikon Ultra 856 DSLR,Nikon,2045,2022-12-10,2023-01-27,new,sold,800
1093,5,SKU-15449,Olympus Ultra 858 DSLR,Olympus,2135,2023-10-23,2023-11-04,new,sold,519
1094,5,SKU-15454,Panasonic Ultra 147 DSLR,Panasonic,3485,2023-04-29,2023-06-03,open_box,sold,673
1095,5,SKU-15455,Panasonic Ultra 872 Mirrorless,Panasonic,3085,2022-07-28,2022-08-01,new,sold,979
1096,5,SKU-15456,Panasonic Elite 316 Mirrorless,Panasonic,595,2024-04-07,2024-06-27,open_box,sold,283
1097,5,SKU-15457,Sony Plus 490 DSLR,Sony,2415,2023-07-13,2023-10-11,new,sold,543
1098,5,SKU-15463,Panasonic Ultra 701 DSLR,Panasonic,2710,2022-09-26,2022-10-30,new,sold,889
1099,5,SKU-15466,Fujifilm Pro 486 DSLR,Fujifilm,2665,2021-11-29,2022-01-07,new,rented,1185
1100,5,SKU-15475,Sony Plus 891 Mirrorless,Sony,1725,2022-08-16,2022-08-27,new,sold,953
1101,5,SKU-15477,Nikon Wireless 303 Mirrorless,Nikon,1720,2023-04-12,2023-05-21,open_box,sold,686
1102,5,SKU-15481,Olympus Elite 164 DSLR,Olympus,660,2023-08-18,2023-10-09,new,sold,545
1103,5,SKU-15485,Sony Advanced 547 DSLR,Sony,1815,2023-10-25,2024-01-15,new,eligible_for_rental,447
1104,5,SKU-15493,Olympus Smart 728 Mirrorless,Olympus,3480,2024-04-24,2024-06-07,open_box,sold,303
1105,5,SKU-15498,Nikon Wireless 283 DSLR,Nikon,1740,2022-02-20,2022-03-06,new,rented,1127
1106,5,SKU-15501,Fujifilm Elite 659 DSLR,Fujifilm,2140,2022-01-29,2022-03-11,open_box,sold,1122
1107,5,SKU-15503,Olympus 4K 367 DSLR,Olympus,2335,2022-07-02,2022-07-25,new,sold,986
1108,5,SKU-15508,Nikon Neo 179 Mirrorless,Nikon,2100,2024-04-19,2024-06-09,new,sold,301
1109,5,SKU-15512,Sony 4K 864 DSLR,Sony,3265,2023-02-20,2023-04-25,new,sold,712
1110,5,SKU-15519,Fujifilm Slim 128 DSLR,Fujifilm,1190,2022-12-01,2023-02-11,refurbished,eligible_for_rental,785
1111,5,SKU-15522,Nikon Wireless 242 Mirrorless,Nikon,1715,2022-10-08,2022-12-05,new,rented,853
1112,5,SKU-15525,Nikon Smart 512 DSLR,Nikon,870,2022-06-03,2022-07-04,new,sold,1007
1113,5,SKU-15534,Sony Ultra 351 Mirrorless,Sony,2465,2023-01-11,2023-03-12,open_box,sold,756
1114,5,SKU-15541,Fujifilm Premium 725 Mirrorless,Fujifilm,640,2023-09-26,2023-11-01,open_box,sold,522
1115,5,SKU-15548,Panasonic HD 679 DSLR,Panasonic,3120,2022-12-01,2022-12-31,new,sold,827
1116,5,SKU-15554,Sony Edge 713 DSLR,Sony,820,2023-01-30,2023-03-09,new,sold,759
1117,5,SKU-15556,Sony HD 724 DSLR,Sony,2425,2024-09-07,2024-09-11,new,for_sale,207
1118,5,SKU-15563,Nikon Smart 917 Mirrorless,Nikon,1340,2022-05-05,2022-07-27,new,sold,984
1119,5,SKU-15564,Nikon Wireless 967 DSLR,Nikon,2355,2024-02-08,2024-04-02,refurbished,sold,369
1120,5,SKU-15565,Sony Mini 297 Mirrorless,Sony,2775,2023-09-11,2023-11-18,new,sold,505
1121,5,SKU-15567,Nikon Mini 220 DSLR,Nikon,3280,2023-05-19,2023-06-13,new,sold,663
1122,5,SKU-15575,Fujifilm Pro 501 Mirrorless,Fujifilm,1720,2022-01-27,2022-04-13,open_box,sold,1089
1123,5,SKU-15581,Sony Mini 508 DSLR,Sony,1165,2024-05-02,2024-05-04,new,sold,337
1124,5,SKU-15587,Sony Pro 608 Mirrorless,Sony,1020,2022-04-15,2022-06-22,new,sold,1019
1125,5,SKU-15590,Olympus Elite 745 Mirrorless,Olympus,2475,2023-03-09,2023-05-15,new,eligible_for_rental,692
1126,5,SKU-15598,Canon Max 602 Mirrorless,Canon,2590,2022-06-09,2022-07-27,new,sold,984
1127,5,SKU-15600,Sony Compact 702 Mirrorless,Sony,1045,2022-04-18,2022-06-12,new,sold,1029
1128,5,SKU-15604,Panasonic Slim 983 Mirrorless,Panasonic,360,2024-07-30,2024-08-26,refurbished,sold,223
1129,5,SKU-15611,Sony Smart 909 DSLR,Sony,795,2023-07-04,2023-08-07,new,sold,608
1130,5,SKU-15618,Nikon Ultra 344 Mirrorless,Nikon,2805,2023-10-02,2023-10-14,new,sold,540
1131,5,SKU-15622,Canon Wireless 294 Mirrorless,Canon,2210,2024-05-18,2024-08-01,new,sold,248
1132,5,SKU-15628,Panasonic HD 905 DSLR,Panasonic,1340,2024-06-10,2024-06-29,new,sold,281
1133,5,SKU-15636,Nikon Flex 746 DSLR,Nikon,3010,2022-03-22,2022-06-10,new,rented,1031
1134,5,SKU-15645,Sony Max 954 DSLR,Sony,1240,2024-08-12,2024-08-15,new,for_sale,234
1135,5,SKU-15648,Panasonic 4K 704 Mirrorless,Panasonic,1820,2023-03-09,2023-04-26,new,sold,711
1136,5,SKU-15651,Fujifilm Plus 733 Mirrorless,Fujifilm,2080,2022-12-12,2023-01-01,refurbished,sold,826
1137,5,SKU-15658,Panasonic Mini 469 DSLR,Panasonic,2740,2022-05-12,2022-08-05,open_box,rented,975
1138,5,SKU-15664,Panasonic Flex 467 Mirrorless,Panasonic,1145,2024-06-19,2024-07-09,new,sold,271
1139,5,SKU-15671,Sony Ultra 821 DSLR,Sony,2355,2024-03-15,2024-05-06,new,sold,335
1140,5,SKU-15672,Panasonic Premium 919 Mirrorless,Panasonic,1550,2022-01-06,2022-02-16,new,sold,1145
1141,5,SKU-15676,Nikon Vision 250 Mirrorless,Nikon,3115,2023-12-29,2024-03-08,new,sold,394
1142,5,SKU-15680,Nikon Neo 427 Mirrorless,Nikon,3240,2023-10-15,2023-10-23,new,eligible_for_rental,531
1143,5,SKU-15684,Panasonic Neo 497 Mirrorless,Panasonic,2830,2024-05-30,2024-08-02,open_box,sold,247
1144,5,SKU-15686,Panasonic Wireless 471 DSLR,Panasonic,305,2024-02-06,2024-04-12,new,sold,359
1145,5,SKU-15693,Canon Mini 919 Mirrorless,Canon,1960,2021-12-24,2022-02-18,new,rented,1143
1146,5,SKU-15694,Sony HD 668 Mirrorless,Sony,1650,2022-08-30,2022-09-12,new,sold,937
1147,5,SKU-15699,Panasonic Plus 665 DSLR,Panasonic,1000,2024-08-20,2024-09-15,new,sold,203
1148,5,SKU-15701,Sony Max 834 DSLR,Sony,2475,2023-09-13,2023-11-09,open_box,sold,514
1149,5,SKU-15706,Panasonic Slim 328 DSLR,Panasonic,930,2023-12-24,2024-01-30,new,eligible_for_rental,432
1150,5,SKU-15709,Panasonic Compact 842 Mirrorless,Panasonic,2495,2022-08-12,2022-10-28,new,sold,891
1151,5,SKU-15716,Sony Premium 494 DSLR,Sony,240,2023-11-12,2024-01-16,refurbished,sold,446
1152,5,SKU-15725,Fujifilm Air 629 Mirrorless,Fujifilm,1235,2023-12-20,2024-02-06,new,sold,425
1153,5,SKU-15728,Panasonic Air 860 Mirrorless,Panasonic,415,2023-02-26,2023-04-06,new,sold,731
1154,5,SKU-15732,Nikon Slim 457 Mirrorless,Nikon,3210,2021-11-19,2022-01-25,new,sold,1167
1155,5,SKU-15736,Sony Pro 258 DSLR,Sony,2025,2022-06-05,2022-06-12,new,sold,1029
1156,5,SKU-15745,Nikon Premium 333 Mirrorless,Nikon,1705,2022-01-06,2022-03-24,new,sold,1109
1157,5,SKU-15754,Sony Max 228 DSLR,Sony,885,2023-03-02,2023-05-15,refurbished,sold,692
1158,5,SKU-15762,Fujifilm Plus 613 Mirrorless,Fujifilm,1655,2024-08-07,2024-09-01,new,for_sale,217
1159,5,SKU-15771,Panasonic Advanced 590 Mirrorless,Panasonic,3040,2022-06-22,2022-08-17,refurbished,sold,963
1160,5,SKU-15775,Panasonic Neo 569 DSLR,Panasonic,2280,2023-09-02,2023-11-05,new,sold,518
1161,5,SKU-15784,Sony Compact 935 DSLR,Sony,2050,2023-07-07,2023-09-25,new,sold,559
1162,5,SKU-15786,Nikon Air 687 Mirrorless,Nikon,790,2024-03-09,2024-06-03,new,for_sale,307
1163,5,SKU-15788,Fujifilm Wireless 413 DSLR,Fujifilm,1855,2023-08-12,2023-10-18,new,sold,536
1164,5,SKU-15790,Olympus Compact 352 DSLR,Olympus,1505,2022-11-28,2022-12-18,new,sold,840
1165,5,SKU-15793,Sony Edge 743 Mirrorless,Sony,1755,2023-07-29,2023-09-14,new,sold,570
1166,5,SKU-15798,Sony 4K 846 Mirrorless,Sony,2715,2021-11-22,2022-01-12,new,eligible_for_rental,1180
1167,5,SKU-15805,Sony Elite 503 DSLR,Sony,2565,2023-07-11,2023-08-27,new,sold,588
1168,5,SKU-15811,Fujifilm HD 983 Mirrorless,Fujifilm,2235,2024-05-16,2024-06-20,new,sold,290
1169,5,SKU-15813,Nikon Smart 897 Mirrorless,Nikon,3325,2023-12-12,2024-03-09,open_box,sold,393
1170,5,SKU-15821,Nikon Slim 110 Mirrorless,Nikon,1110,2023-12-02,2024-01-27,new,rented,435
1171,5,SKU-15823,Fujifilm Elite 662 Mirrorless,Fujifilm,2145,2022-12-05,2023-02-14,new,sold,782
1172,5,SKU-15831,Nikon Wireless 984 Mirrorless,Nikon,665,2022-02-20,2022-05-20,open_box,sold,1052
1173,5,SKU-15837,Sony Neo 357 DSLR,Sony,1395,2022-11-18,2023-02-12,open_box,sold,784
1174,5,SKU-15842,Sony Ultra 266 DSLR,Sony,1805,2022-02-01,2022-04-09,new,sold,1093
1175,5,SKU-15851,Sony Ultra 185 Mirrorless,Sony,1825,2023-08-26,2023-11-15,new,sold,508
1176,5,SKU-15853,Panasonic Max 928 Mirrorless,Panasonic,490,2024-05-31,2024-08-17,open_box,sold,232
1177,5,SKU-15857,Canon Mini 872 Mirrorless,Canon,440,2023-09-30,2023-11-27,new,sold,496
1178,5,SKU-15864,Canon HD 196 DSLR,Canon,940,2024-05-05,2024-05-24,new,sold,317
1179,5,SKU-15868,Panasonic Wireless 495 Mirrorless,Panasonic,2560,2022-10-16,2022-11-09,refurbished,sold,879
1180,5,SKU-15871,Nikon Compact 208 Mirrorless,Nikon,2985,2022-07-11,2022-09-18,new,sold,931
1181,5,SKU-15873,Sony Wireless 434 DSLR,Sony,3470,2023-03-27,2023-04-23,refurbished,sold,714
1182,5,SKU-15879,Canon Elite 260 Mirrorless,Canon,2655,2023-01-15,2023-03-04,new,sold,764
1183,5,SKU-15887,Fujifilm HD 469 Mirrorless,Fujifilm,505,2022-10-22,2022-12-25,new,rented,833
1184,5,SKU-15896,Canon Smart 279 DSLR,Canon,3485,2024-04-06,2024-04-30,new,sold,341
1185,5,SKU-15898,Panasonic 4K 581 Mirrorless,Panasonic,250,2023-12-27,2024-02-18,new,sold,413
1186,5,SKU-15900,Sony 4K 264 DSLR,Sony,2515,2024-01-09,2024-03-09,new,sold,393
1187,5,SKU-15905,Olympus Wireless 332 Mirrorless,Olympus,620,2022-10-29,2022-11-15,open_box,sold,873
1188,5,SKU-15913,Canon Pro 559 Mirrorless,Canon,720,2022-11-28,2022-12-20,new,sold,838
1189,5,SKU-15916,Olympus Smart 220 Mirrorless,Olympus,1210,2024-01-02,2024-02-04,new,sold,427
1190,5,SKU-15922,Canon Ultra 170 Mirrorless,Canon,675,2024-04-09,2024-04-14,new,sold,357
1191,5,SKU-15929,Panasonic Edge 310 DSLR,Panasonic,935,2024-05-01,2024-05-09,new,sold,332
1192,5,SKU-15937,Fujifilm Mini 390 DSLR,Fujifilm,1750,2023-05-26,2023-06-11,new,sold,665
1193,5,SKU-15946,Sony Plus 893 DSLR,Sony,1900,2022-09-22,2022-10-20,open_box,rented,899
1194,5,SKU-15948,Olympus Plus 591 DSLR,Olympus,1025,2023-07-29,2023-09-09,open_box,sold,575
1195,5,SKU-15956,Olympus Vision 356 DSLR,Olympus,680,2022-01-22,2022-03-12,open_box,sold,1121
1196,5,SKU-15957,Nikon Smart 303 DSLR,Nikon,1265,2024-07-12,2024-09-11,new,for_sale,207
1197,5,SKU-15961,Olympus Vision 837 Mirrorless,Olympus,2000,2022-07-26,2022-08-30,open_box,sold,950
1198,5,SKU-15970,Sony Wireless 557 Mirrorless,Sony,1705,2022-04-23,2022-07-17,new,sold,994
1199,5,SKU-15979,Sony Max 708 DSLR,Sony,950,2024-07-11,2024-07-25,new,sold,255
1200,5,SKU-15988,Olympus Compact 647 Mirrorless,Olympus,3445,2022-04-16,2022-06-19,new,sold,1022
1201,6,SKU-15995,Bang & Olufsen Edge Soundbar,Bang & Olufsen,670,2023-10-20,2023-12-26,new,sold,467
1202,6,SKU-15998,Apple Edge Soundbar,Apple,640,2022-10-22,2022-12-08,new,sold,850
1203,6,SKU-16000,JBL Smart Smart Hub,JBL,780,2023-07-19,2023-07-25,new,sold,621
1204,6,SKU-16005,Google Edge Soundbar,Google,660,2023-09-07,2023-09-07,new,sold,577
1205,6,SKU-16010,JBL Flex Speaker,JBL,100,2024-04-03,2024-04-20,new,sold,351
1206,6,SKU-16018,Bang & Olufsen Smart Smart Hub,Bang & Olufsen,550,2023-04-11,2023-05-25,new,sold,682
1207,6,SKU-16022,Amazon Elite Soundbar,Amazon,425,2023-06-08,2023-07-19,new,sold,627
1208,6,SKU-16024,Apple Compact Smart Display,Apple,750,2024-06-30,2024-07-19,new,sold,261
1209,6,SKU-16030,Amazon Pro Smart Hub,Amazon,545,2024-08-18,2024-09-24,new,sold,194
1210,6,SKU-16039,Sonos Max Smart Hub,Sonos,95,2022-06-30,2022-08-04,open_box,rented,976
1211,6,SKU-16044,Amazon Edge Speaker,Amazon,60,2024-08-21,2024-09-21,new,sold,197
1212,6,SKU-16052,Bose Vision Subwoofer,Bose,565,2023-11-24,2024-02-09,new,sold,422
1213,6,SKU-16059,Sonos Plus Smart Display,Sonos,540,2024-03-24,2024-05-13,open_box,sold,328
1214,6,SKU-16060,Amazon Neo Smart Hub,Amazon,620,2022-01-26,2022-02-22,new,rented,1139
1215,6,SKU-16063,Sonos Wireless Smart Hub,Sonos,770,2023-04-20,2023-06-04,open_box,sold,672
1216,6,SKU-16069,Amazon Premium Smart Hub,Amazon,645,2023-06-03,2023-06-23,new,sold,653
1217,6,SKU-16078,Bang & Olufsen Flex Smart Hub,Bang & Olufsen,775,2023-10-01,2023-11-15,new,sold,508
1218,6,SKU-16087,JBL Premium Smart Hub,JBL,315,2024-07-26,2024-10-15,new,sold,173
1219,6,SKU-16094,Bose Slim Smart Display,Bose,690,2022-11-01,2022-12-12,new,sold,846
1220,6,SKU-16096,Bose Vision Subwoofer,Bose,505,2024-03-17,2024-03-26,new,eligible_for_rental,376
1221,6,SKU-16098,Sonos HD Smart Display,Sonos,385,2024-02-15,2024-02-28,open_box,sold,403
1222,6,SKU-16103,Apple Vision Speaker,Apple,260,2022-08-21,2022-11-14,new,sold,874
1223,6,SKU-16104,Google Premium Soundbar,Google,175,2023-07-31,2023-08-31,new,sold,584
1224,6,SKU-16112,Bang & Olufsen Neo Soundbar,Bang & Olufsen,400,2024-09-15,2024-11-28,new,for_sale,129
1225,6,SKU-16119,JBL Slim Smart Display,JBL,815,2023-03-17,2023-04-26,new,sold,711
1226,6,SKU-16125,Sonos Elite Soundbar,Sonos,130,2024-08-07,2024-11-05,new,sold,152
1227,6,SKU-16134,Amazon Plus Smart Hub,Amazon,280,2022-02-20,2022-04-19,new,sold,1083
1228,6,SKU-16142,Google Vision Subwoofer,Google,430,2022-03-15,2022-04-28,new,sold,1074
1229,6,SKU-16145,Sonos 4K Speaker,Sonos,655,2024-08-08,2024-10-02,open_box,for_sale,186
1230,6,SKU-16148,Google Advanced Smart Display,Google,245,2024-09-15,2024-11-06,new,for_sale,151
1231,6,SKU-16157,JBL Vision Smart Display,JBL,550,2022-03-09,2022-05-26,new,sold,1046
1232,6,SKU-16166,Google Smart Soundbar,Google,75,2024-09-25,2024-10-10,new,sold,178
1233,6,SKU-16168,Sonos HD Soundbar,Sonos,770,2022-12-29,2023-01-10,new,sold,817
1234,6,SKU-16174,Bose Mini Smart Display,Bose,390,2023-01-18,2023-04-10,open_box,eligible_for_rental,727
1235,6,SKU-16176,Amazon Neo Subwoofer,Amazon,100,2022-02-04,2022-05-02,new,sold,1070
1236,6,SKU-16178,Bose Ultra Smart Display,Bose,75,2024-01-30,2024-02-07,new,sold,424
1237,6,SKU-16182,JBL Air Speaker,JBL,790,2022-08-29,2022-11-13,new,sold,875
1238,6,SKU-16185,Google Smart Speaker,Google,845,2022-07-27,2022-09-04,new,sold,945
1239,6,SKU-16187,Amazon Smart Subwoofer,Amazon,180,2023-09-25,2023-11-22,open_box,sold,501
1240,6,SKU-16196,Bang & Olufsen HD Smart Display,Bang & Olufsen,260,2022-09-17,2022-10-17,new,sold,902
1241,6,SKU-16200,Bang & Olufsen HD Subwoofer,Bang & Olufsen,135,2024-11-19,2024-11-30,open_box,sold,127
1242,6,SKU-16206,Apple Vision Smart Display,Apple,165,2023-01-04,2023-02-10,open_box,sold,786
1243,6,SKU-16213,Google Mini Smart Hub,Google,140,2024-07-02,2024-09-18,new,sold,200
1244,6,SKU-16218,Google Compact Speaker,Google,310,2022-10-01,2022-12-22,new,sold,836
1245,6,SKU-16219,Apple Ultra Smart Display,Apple,870,2022-01-21,2022-04-18,new,rented,1084
1246,6,SKU-16228,Apple Smart Smart Hub,Apple,855,2023-02-18,2023-03-30,new,sold,738
1247,6,SKU-16232,Google Advanced Speaker,Google,835,2021-12-11,2022-01-10,open_box,sold,1182
1248,6,SKU-16238,Bose HD Soundbar,Bose,170,2023-03-02,2023-05-20,open_box,sold,687
1249,6,SKU-16243,Google Vision Speaker,Google,405,2024-03-10,2024-04-27,new,sold,344
1250,6,SKU-16247,Bang & Olufsen Air Smart Hub,Bang & Olufsen,160,2023-03-24,2023-04-02,open_box,sold,735
1251,6,SKU-16249,Sonos Smart Smart Display,Sonos,190,2023-03-15,2023-06-10,open_box,sold,666
1252,6,SKU-16256,Amazon Flex Speaker,Amazon,695,2024-02-23,2024-03-19,new,sold,383
1253,6,SKU-16265,Bang & Olufsen Air Smart Hub,Bang & Olufsen,455,2022-07-19,2022-08-17,new,rented,963
1254,6,SKU-16272,Bose Max Smart Display,Bose,420,2022-08-25,2022-10-20,new,sold,899
1255,6,SKU-16273,JBL Edge Subwoofer,JBL,60,2022-09-27,2022-11-09,new,sold,879
1256,6,SKU-16276,Amazon Neo Soundbar,Amazon,855,2024-10-24,2024-11-01,new,sold,156
1257,6,SKU-16279,JBL Advanced Speaker,JBL,765,2023-06-03,2023-08-13,new,sold,602
1258,6,SKU-16282,Apple Wireless Subwoofer,Apple,505,2022-11-03,2022-12-14,new,sold,844
1259,6,SKU-16283,Bose Plus Subwoofer,Bose,100,2023-12-23,2024-03-04,new,sold,398
1260,6,SKU-16287,Bang & Olufsen Pro Smart Hub,Bang & Olufsen,290,2024-01-06,2024-03-03,refurbished,sold,399
1261,6,SKU-16291,JBL Air Soundbar,JBL,435,2023-12-11,2024-01-08,new,sold,454
1262,6,SKU-16296,JBL Smart Speaker,JBL,415,2023-08-20,2023-09-07,new,sold,577
1263,6,SKU-16304,Google Flex Soundbar,Google,850,2024-03-20,2024-05-12,new,sold,329
1264,6,SKU-16312,Google HD Smart Hub,Google,160,2023-01-26,2023-02-26,new,sold,770
1265,6,SKU-16316,Apple Advanced Smart Display,Apple,595,2023-01-23,2023-03-14,new,sold,754
1266,6,SKU-16324,Sonos Flex Speaker,Sonos,220,2023-09-14,2023-11-23,new,sold,500
1267,6,SKU-16331,Apple Mini Smart Hub,Apple,530,2022-11-15,2022-12-19,refurbished,sold,839
1268,6,SKU-16334,JBL HD Smart Hub,JBL,260,2022-07-25,2022-09-25,new,sold,924
1269,6,SKU-16343,JBL Pro Speaker,JBL,830,2022-03-08,2022-04-19,new,rented,1083
1270,6,SKU-16349,Amazon Advanced Smart Display,Amazon,580,2023-07-27,2023-10-09,new,sold,545
1271,6,SKU-16357,Amazon Smart Soundbar,Amazon,815,2022-10-19,2022-11-08,new,sold,880
1272,6,SKU-16359,Apple Mini Smart Display,Apple,635,2023-05-12,2023-05-26,open_box,sold,681
1273,6,SKU-16362,Google Plus Smart Hub,Google,455,2021-11-27,2022-02-10,open_box,sold,1151
1274,6,SKU-16368,Google Vision Subwoofer,Google,340,2023-11-17,2023-11-27,new,sold,496
1275,6,SKU-16370,Bose Elite Soundbar,Bose,865,2023-09-12,2023-10-19,open_box,sold,535
1276,6,SKU-16372,Amazon Air Smart Display,Amazon,210,2023-05-23,2023-07-28,new,rented,618
1277,6,SKU-16380,Amazon Smart Smart Hub,Amazon,895,2023-08-31,2023-11-23,new,eligible_for_rental,500
